"Name","URL","Class","Status","Description"
"Sewingly","http://www.27perry.com/",,"Failed","27 Perry brings consignment stores online through a curated marketplace."
"Shareable Social","http://www.shareablesocial.com/",,"Active","Small business owners know that they need to be using social media but don't have the time, knowledge or desire to do it on their own. Shareable Social is a platform that creates and posts content automatically to their Facebook, Twitter and LinkedIn accounts on a daily basis that way they don't have to. It is a way to put your social media marketing on autopilot."
"Shelby.tv","http://shelby.tv/",,"Acquired","Shelby.tv is re-imagining the future of video discovery across all screens."
"Shippable","https://www.shippable.com/",,"Active","Shippable helps programmers ship software faster by giving them an virtual build, test, and deployment platform in the cloud. It takes just a couple of minute to set up and comes with the following cool features - GitHub signin, support for multiple languages/platforms, cross-platform and matrix builds, build history and artifacts, granular permission model, and integrated code quality analytics and trend visualization. We have built our proprietary platform from the ground up, so we run your workloads faster than any other solution out there. We also offer automatic deployment to a PaaS like heroku."
"Shopsy","http://www.shopsy.com/",,"Failed","the retail graph"
"Shopventory","https://shopventory.com/",,"Active","Shopventory provides amazingly simple and powerful business insights and inventory management for merchants using mobile points of sale such as Square, PayPal Here, Intuit GoPayment, and others. Big retailers can afford to hire data scientists and teams of developers to build complex business analytics and inventory management systems that allow them to run and grow their businesses as efficiently as possible. We provide the same service for the mom and pop shop, the passion based fashion boutique, the coffee shop down the street, helping them optimize and grow their businesses as efficiently as possible. Shopventory is big data for the little guy."
"ShortCut","http://www.hishortcut.com/",,"Active","Shortcut allows venues to bring all of their event-day sales (beer, hotdogs, merchandise etc) online. We provide a consumer app for the fan and a drop-in tablet POS for the venue."
"ShuttleCloud","http://shuttlecloud.com/",,"Active","ShuttleCloud provides cloud-based data migration software. ShuttleCloud makes your cloud data portable, by facilitating the easy transfer of data between services such as email, contacts, calendars and online documents."
"Sickweather","http://www.sickweather.com/",,"Active","Just as Doppler Radar scans the skies for bad weather, Sickweather scans social media for people reporting being sick. Using our patent-pending process, we then plot those reports on a map and create real-time 'weather maps' of sickness, so you can check for sickness as easily as you can check for the chance of rain. With our mobile app, users can be alerted in real-time when they have entered a sick zone, an area where others have recently reported being sick. The iPhone app (Android coming soon) is available as a free download here: https://itunes.apple.com/us/app/sickweather/id741036885?mt=8 Our patent-pending process is the first of its kind to mine and aggregate data from the social graph for the purpose of forecasting and mapping symptoms of illness. We currently qualify over 600,000 reports of illness per month, but this can be greatly increased as we expand our hardware and track more symptoms and other languages. Our data has been validated against CDC ILI (influenza-like illness) and e-prescription data for Tamiflu and Relenza, and found to have significantly high correlations. We are also a specialized ad platform offering symptom-targeted advertising to a hyper targeted audience."
"Sidelines","http://sidelinesapp.com/",,"Active","Sidelines is a platform that increases revenue and doubles time-on-site for content publishers through links and high-quality discussions relevant to their articles. These discussions (or posts) are created by a curated community of contributors and Sidelines' algorithm thematically matches these posts up with relevant articles on publisher sites."
"SideTour","http://www.sidetour.com/",,"Acquired","SideTour provides a community marketplace where people can discover, book, and host amazing experiences and activities. Whether it’s getting a group together to dine at a chef’s home, going backstage at a Broadway Show, or watching the sunset from a private sailboat, SideTour’s mission is to connect people with vibrant and creative hosts who want to share their talents and passion with others. The company was founded in June 2011 and is headquartered in New York City."
"Simple Energy","http://simpleenergy.com/",,"Active","Changing how people save energy"
"SimpleRelevance","http://www.simplerelevance.com/",,"Active","Increase sales by sending #theperfectemail, personalized for your customers with the right products and sent at the right time."
"Simply Good","http://www.simplygood.com/",,"Active","Founded in Kitchener, Ontario in 2008, Simply Good’s first dive into technology development was in image recognition for mobile devices. Branded ‘Capturefy’, this technology was used to point-and-shoot for more information about art exhibits at Nuit Blanche, Toronto. From there Simply Good explored retail applications and partnered with one of Canada’s largest retailers. With mobile technology reaching the hands of more consumers, our technology powered features such as product barcode scanning, innovative flyer browsing and mobile promotional offerings. At Simply Good, we continue to develop best in class technologies solution to meet clients needs."
"SketchFab","http://sketchfab.com/",,"Active","The world is in 3D, but the web we browse everyday is still in 2D… Sketchfab brings 3D to the web. It is the first web service to publish interactive 3D content online in real-time without plugin. Our product is a universal 3D viewer you can embed on any webpage. It’s a bit like youtube, but for 3D files. Sketchfab is part of season 3 of the accelerator program “Le Camping” in Paris, among the top 8 startups of the Pioneers Festival 2012, and winner of the CJE Awards 2012 for the digital category."
"Skilljar","http://www.skilljar.com/",,"Active","Skilljar enables any business to create and deliver online courses. Our clients are using Skilljar's platform to generate leads, sell online courses, and improve customer success. Unlike other solutions, Skilljar's platform fits seamlessly into your existing website."
"SmallKnot","http://www.smallknot.com/",,"Failed","Smallknot is the best way to fund and connect with the local businesses that make your neighborhood special. Our mission is to help you invest where you live, while building relationships in your community and providing simple, uncomplicated capital to small businesses. With Smallknot, you can fund your favorite local restaurant, bakery, coffee shop, pickle maker (it started in Brooklyn, after all), and more. In exchange, you’ll get it back in perks & love. And we don’t just mean free coffee or a discount – how about a private party just for the supporters who funded a new backyard at the cafe down the block? Or a cupcake making lesson at that awesome bakery up the street?"
"Smart Host","http://www.smarthost.me/",,"Active","Smart Host helps vacation rental hosts make more money through market intelligence and dynamic pricing. We’re bringing hotel and airline pricing to the vacation rental industry. Owners and property managers subscribe to Smart Host to get a base rate, date-specific pricing, and continuous updates as demand changes. After winning the 2014 StartupBus North America competition, we moved down to Austin for Techstars."
"Smart Toy","http://smarttoylabs.com/",,"Acquired","Ubooly is an educational Smart Toy® that is powered by mobile devices. Ubooly talks and listens to kids while encouraging creative and active play!"
"Smarton Learning Solutions","http://www.smarton.co/",,"Active","An online bootcamp for digital skills teaching specific technology tools in areas such as e-commerce through project-based courses"
"Smile Family","http://smilemom.com/",,"Active","Smile Mom is a local moms community where you can find moms in your area with similar age kids -- to get advice, arrange playdates & meet-ups, and swap used baby items. The WAU(weekly active users) have been growing avg. 15%+ every week for the past 7 consecutive weeks during Techstars with 80% of active users in U.S. The company raised $1.5M in seed round and the founders have sold their previous startup to GREE in 2012."
"Smore","http://www.smore.com/",,"Active","Smore makes it easy for anyone to create beautiful, effective online flyers – highly designed single-page websites with a clear purpose, like marketing an app, promoting an event or selling a product. Our drag-and-drop editor is fun to use – and impossible to screw up. Every page comes with easy-to-use promotion tools like dead-simple email marketing and ad buying on Google and Facebook. Built-in analytics create clickable infographics to help you understand your page’s performance at a glance. Smore is created by Gilad and Shlomi, two designer-coders who do both, together. We understand how to build beautiful, functional software, but we also take care of the full stack in-house. We’re currently in TechStars Seattle and enjoying every minute. Smore is going into private beta soon and we have over 1,000 people already lined up to use it."
"SnapEngage","http://www.snapengage.com/",,"Acquired","TimZon is the maker of SnapEngage. Sell better using live chat support. SnapEngage can easily be installed on any website and seamlessly integrates with your CRM or Help Desk. SnapEngage is a powerful Live Chat solution. Without installing any software, your Sales and Support teams can chat with your website visitors while they browse. Agents are using their preferred instant messaging solution and don’t need to learn yet another system. SnapEngage real time integration with the leading CRMS and Help Desk automatically creates new leads or support cases when your visitors request help from your website. Chat transcripts are automatically added to support cases and leads, without the need for you to change your workflow. SnapEngage integrates with: Salesforce Highrise Zendesk and many more… Give it a try today, for free and convert your visitors into customers."
"SnowShoe","http://www.snow.sh/",,"Active","Create magic with a touch of plastic. SnowShoe Stamps are small pieces of plastic with secret digital identities. They have no batteries, no power, no circuitry, no antenna, and no moving parts. They cost just cents to manufacture, yet they fill an incredibly painful void for anyone trying to blur the boundaries between our digital and physical worlds. SnowShoe stamps let game developers bring physical:digital experiences (e.g. skylanders) to mobile platforms. At the same time, they have been used as a physical factor of authentication for user log-in and POS transactions. Stamps work with all multi-touch mobile devices, and our software can be integrated into a project in mere minutes."
"Socedo","http://www.techstars.com/companies/all/www.socedo.com",,"Active","Socedo – A simple and effective Web application for lead generation and relationship management on Twitter. Get more leads, conversions and brand advocates for your business."
"SocialCrunch","http://www.socialcrunch.com/",,"Active","A game where you can compare yourself to your friends and to the world around you. Where do you stand?"
"SocialEngine","http://www.socialengine.com/",,"Acquired","SocialEngine helps people and brands build vibrant, customizable online communities. Thousands of social websites are powered by the SocialEngine platform, and millions of end-users enjoy these sites every day. After finishing TechStars in 2011, SocialEngine launched a new service for community managers called FanMix - a unified dashboard for social conversations. FanMix makes social media engagement much easier by consolidating all your conversations into a simple email-style inbox. SocialEngine is now preparing to launch a new community platform that lets you create an online community that emphasizes social sharing and curation."
"SocialSci","http://www.socialsci.com/",,"Active","SocialSci is an online survey platform designed to meet all the requirements of scientific researchers. SocialSci lets researchers design surveys using a simple drag-and-drop interface, and comes with a built-in recruiting system that uses a point system to reward users for participating while screening out repeat visitors."
"SocialSign.in","http://socialsign.in/",,"Active","SocialSign.in is a software service that adds a Marketing layer to guest WiFi. Leave behind prehistoric guest passwords and serve your guests a branded and personalized experience using connectivity in your space. The introduction of a profile to devices on site lets a business gain valuable insights into the visitors to improve their experience."
"Socialthing","http://www.socialthing.com/",,"Acquired","Simplifying the management of sites and services that you already use like blogs and social networks, socialthing! synchronizes your personal information, content, and friendships so that you can post this information across the social web, as opposed to just having it contained in a single site. Socialthing is a 2007 TechStars company. Socialthing went into private alpha on January 15th, 2008 and launched their private beta at SXSW in March 2008. Socialthing was acquired by AOL. While the price is unconfirmed, the acquisition value is rumored to be between $5M - $10M"
"SparkCloud","http://sparkcloud.com/",,"Failed","parkcloud introduces you to awesome people who are around you, in real time. They provide tools that allow developers to more easily create their own “real world” social apps, ranging from urban gaming to location-based dating."
"Sparktrend","http://yousitter.com",,"Active","parktrend connects images to commerce. Give us an image and we'll tell you what products are in the image and show you similar products at a lower cost. We use this technology to help women dress like stars while saving money. Our focus is on the fastest growing (17% yoy) e-commerce market of clothing & apparel. This market is $54B in the US alone! The idea of connecting images to products and our underlying technology is widely applicable across many other markets such as home decor, furniture, jewelry, out gear, etc... We are the same team that led the development of Bing's Image Search."
"Spatch","http://spatch.co/",,"Active","Spatch keeps the best parts of email: its ubiquity & decentralized nature. It incorporates the modern approach to messaging (real-time, mobile). And it tackles the greatest weakness of both email and messaging: a lack of structured context. It does all of this while maintaining backwards compatibility with email. Mick has already solved communication inefficiencies in the academic world (Zinch acquired by Chegg, $45mm), now we are going bigger."
"Spill","http://spillnow.com/",,"Acquired","Spill is an anonymous online resource that connects people who are struggling with similar life problems. Visitors are encouraged to “spill” their guts confidentially to get whatever stressors they are dealing with off of their chests. Each spill is screened by Crisis Center professionals and then sent to several volunteer responders who have experienced the same problem. These trained responders often seek joy in being able to help other people with problems they wished they had had help for. Responses are vetted by Spill staff and 4-6 are delivered back to the Spiller within 24 hours. Spill was born on the campus of the University of Wisconsin-Madison when a student was going through a hard time adjusting to college life. Students told their friends about it and it quickly spread to other schools. Student Spill, LLC was born in June of 2009 to be a broker of anonymous empathy. It provides colleges and universities with customized reporting on the prevalence of student struggles on campus, how their students compare to those of other institutions, and trending of key vulnerabilities throughout the semester. Though the platform was restricted to member schools in its early years, any student can now “spill” at www.spillnow.com and receive responses from peers."
"Spitfire Athlete","http://spitfireathlete.com/",,"Active","We teach you how to lift heavy and train towards a specific goal with high quality 4-12 week training plans for bikini bodybuilding, triathlons, rock climbing, and powerlifting. In addition to training, we're building a community of women lifting weights and building strength together. We made Spitfire Athlete for women because many women aren't aware of the strength and power they truly possess. We promote the athlete's mentality - it's about what you can do, what you can achieve, setting goals and working towards them."
"Spontaneously","http://www.spontaneously.com/",,"Failed","Spontaneously is a new way to make plans with friends. Whether you have free time to fill or plans to share, our service helps you see your favorite people more often."
"Sportsy","https://www.sportsy.com/",,"Active","Mobile training & education for sports"
"SpotRight","http://spotright.com/",,"Acquired","Spot Influence is a social data provider, making it easy to find the best people on any topic. The Spot Influence API identifies topical Influencers on any search term, across all of social media, ranking every content creator on their topical Reach Relevance and Impact. In addition, the API can provide outlet, interest, and topical Influence data for any person creating content. The API is capable of handling millions of calls per day."
"Sprout Wellness Solutions","http://www.techstars.com/companies/all/www.sproutatwork.com",,"Active","The Sprout Story After years of working for multinational companies, watching their fellow employees work more and become less active, Martha Switzer and Christina Winkels realized there was a problem. This problem went beyond health, hitting their companies’ bottom lines with more sick days, lower productivity, higher employee turnover and mounting health claims. They watched as their employers poured millions into wellness initiatives with little result. Companies had no way to manage the various programs and employees were not participating in them. Martha and Christina saw a need for something scalable, sustainable and measurable. A corporate wellness platform that inspires employees to get healthy and empowers employers to manage and measure their biggest investment: their people"
"Spry","http://www.spryplanner.com/",,"Failed","Spry provides insight into software development projects by monitoring all the tools and services used by a project team. Spry analyzes the data in real-time, generates progress reports, and enables clear and consistent communication throughout the team. This helps managers and developers make better decisions throughout the process thereby reducing the likelihood of failure and delay."
"Sqord","http://www.sqord.com/",,"Active","Sqord is a social health company that uses proprietary hardware-software to make physical activity fun for kids. The company has developed a low cost, easy-to-use platform that not only tracks a user’s activity, but also provides them with a highly social experience. User’s real-world activities are connected to Sqord’s interactive website via a wrist-worn accelerometer that tracks activity for points and rewards."
"Squirrel","http://www.squirrel.me/",,"Active","Squirrel is a financial wellbeing platform that helps people regain control of their finances and achieve financial peace of mind. We work in partnership with public and private sector institutions to offer practical and intuitive income-backed tools for budgeting, saving and financial planning. Squirrel works in 4 ways: 1) We improve financial resilience by enabling and encouraging customers to build an emergency buffer and save for long-term financial goals directly from payroll. 2) We make budgeting more effective by settling monthly bill payments directly from payroll and negotiating the best deals across service providers for each of those bills. 3) To help our clients budget more effectively, we stagger disposable income into manageable instalments over the course of the month. 4) We cater for emergencies by occasionally allowing early access to accrued income, providing an affordable alternative to expensive short-term credit such as overdrafts and payday loans. In short, we aim to make financial freedom simple."
"Stand In","http://standin.io/",,"Active","Stand In redefines how apps are designed. We're building a design platform for every device. With our software, designers can craft amazing user experiences for the wide range of devices that we interact with every day."
"Standard Analytics","http://standardanalytics.io/",,"Active","Standard Analytics makes the world's science accessible through a structured API. Our repository of 20MM articles helps pharmaceutical companies, publishers and scientists to discover, verify, and build upon published science."
"Staq","http://staq.io/",,"Acquired","Game management platform"
"StarStreet","http://starstreet.com/",,"Active","Sports fan? Want to make real money off that knowledge? How about compete for $75,000 at the Playboy Mansion in LA? StarStreet’s the place for you… Play in our salary cap daily fantasy games (starstreet.com/daily), our super quick and simple player pick’em game (starstreet.com/pickfive) and compete in the Playboy Fantasy Baseball Championship (starstreet.com/pfbc) for your chance to win $75,000 at the Playboy Mansion surrounded by press, celebrities, TVs showing all the games, an open bar, unlimited food and of course Playmates. What else could you want as a sports fan?"
"StatsMix","http://www.statsmix.com/",,"Acquired","StatsMix makes it easy to track and chart all of your important metrics. StatsMix allows customers to quickly track internal metrics with a REST-based API or automatically monitor social media, analytics, support systems, and many more popular services."
"StepOut","http://www.stepout.com/",,"Acquired","StepOut (formerly Ignighter) is an Indian social networking service that allows users to meet users in their area based upon common interests and location ."
"Story To College","http://storytocollege.com/",,"Active","Story To College teaches students a process to write confident, unique essays that express who they are and what they believe in, to distinguish them from thousands of other students who have similar grades, test scores, and extracurricular activities."
"Storytime Studios","http://skitapp.com/",,"Active","Remixable, animated, social stories"
"Streamline","http://www.streamlinesite.com/",,"Active","When brick & mortar store owners expand to new locations, it's a very slow and tedious process. They often lack the information to know where to expand next, and spend months scouting areas to scavenge for data. We are a one-stop solution where owners can go to compare data about various locations and identify the best one."
"Streamroot","http://www.streamroot.io/",,"Active","Streamroot cuts bandwidth costs for online broadcasters with its native peer-to-peer video delivery technology."
"Strohl Medical Technologies","http://www.strohlmedical.com/",,"Active","Strohl Medical Technologies is building a business to provide simple and quick assessment of a patient's neurophysiological condition using evoked potential technology. Because certain therapeutic interventions must often be initiated within a few hours of symptom onset, there is a need to shorten the time to diagnosis. Our first product is an easy-to-use device that provides stimuli to a patient and records evoked-potential responses within minutes of initiating the test. A patented algorithm analyzes and presents the data to the clinician for use in quickly triaging patients."
"Styku","http://www.styku.com/business/",,"Active","Online fitting: What's my size? How does it fit? Estimating fit online is the largest obstacle for online apparel sales. We assembled a team of former garmentos, physicists, laywers, engineers, fashionistas, and manufacturers to build the most sophisticated online fitting solution ever created."
"Sundar","http://sundar.io/",,"Active","Discover. Source. Create. SUNDAR is transforming the way that creators discover and source unique materials globally. SUNDAR’s MIT-led"
"Symptom.ly","http://symptom.ly/",,"Active","Description: We provide hospital and insurance care management teams the tools to manage their chronic disease population and ensure continuity of care. Symptom.ly is a clinically validated, symptom-tracking platform that seamlessly displays real time, actionable data for patients and doctors, to provide rapid and timely intervention, and dramatically reduce hospitalization and ER costs. Our first product line is eAsthma Tracker, developed by researchers at the University of Utah and Intermountain Healthcare’s Primary Children’s Medical Center. The platform has over $4 million in current and prior research validating a reduction in child asthma hospital readmissions from 40% (nationally) to only 2.3%. Business Model: One in five asthmatic children will be admitted to the ER or hospital this year, and up to 40% will be re-admitted. These visits can be completely avoided through treatment plan adherence and symptom tracking. The basic revenue model is SaaS recurring revenue, on per-patient per-month to be paid for by insurers, and potential share of cost savings. Our potential customers include three major children’s hospitals, five insurers, and 15 pediatric clinics. Our next product is a cardiovascular re-admission reduction app developed with a major integrated health provider."
"Synack","http://www.synack.com",,"Active","Synack incentivizes a global community of expert security researchers to help companies find flaws in their systems. Synack connects the global white hat hacker community and security minded organizations. Synack makes vulnerability testing more effective and mimics real-world adversarial environments by crowdsourcing to an expert community of security researchers around the world. Synack's platform formalizes successful vulnerability disclosure programs in place by some of the world's largest corporations."
"Synch","http://synchbi.com/",,"Active","Synch assists manufacturing and distribution companies to do work at a distance from a traditional computer terminal and we automatically ""Synch"" up to their existing back office systems. With Synch, businesses always know what their actual inventory and sales are from a mobile device, or a web dashboard. Then we provide additional tools to increase sales and decrease inventory to maximize business results."
"Talio Labs, Inc.","http://www.talio.co/",,"Active","Talio Labs is a team of top notch talent with a history of building large, innovative consumer products and Amazon and Microsoft. We are re-inventing the $300b messaging market by making it the funnest and most meaningful experience on your phone."
"Tangiblee","http://tangiblee.com/",,"Active","The Tangiblee's platform replaces the standard product image within the product page with a product view specifically personalized for each visitor. Today, the product page is the main step in the purchase funnel, where retailers show every visitor the same static images, thumbnails, and user interactions (zoom, video). However, each visitor is different, looking to answer different questions, and interact differently with the product before they buy."
"Telnyx","http://www.telnyx.com/",,"Active","True Voice over IP is a fraud. Most calls made from applications like Skype, Vonage, or Twilio take the same path that a land-line phone does - through incumbents like AT&T, Qwest, or Verizon. Telnyx is a licensed carrier and platform as a service that has developed a virtual communications network that is capable of routing calls at a fraction of the cost of incumbents. This network is currently used by high volume telephony users like call centers to save as much 50% on their telecom bills. Telnyx has become so efficient that it can actually offer the ability to two connect users on its network with ease, at no cost. Think of Telnyx as Skype, with APIs instead of an app - enabling free calling between users of applications built on the platform while still enabling ultra low cost calling to the 8 billion devices on the public switched telephone network."
"TempMine","http://www.tempmine.com/",,"Failed","TempMine is bringing the temporary staffing industry online. The company believes that they’ve found a way to make the temps, employers, and agencies happier with a single solution. Temp workers create a profile on TempMine that is automatically updated as placements occur, providing more transparency and traceability to the process. Employers can search directly for temps across the inventory of multiple agencies, finding the right fit. Agencies retain control over placements of their best temps. The temp agency only gets involved after the employer finds the exact temp they want. There is no cost to employers or temps to use TempMine, but they do take a 1% commission from the agencies."
"TempoIQ","https://www.tempoiq.com/",,"Active","Time-series database service"
"Tenacity","http://tenacityhealth.us/",,"Active","Preventable medical conditions cost employers $340B every year in lost productivity and increased turnover - more than US companies pay in corporate income taxes. For managers in metrics driven businesses where productivity and turnover are a serious issue, Tenacity is a low maintenance way to create a healthier and more connected workplace. We offer a scalable platform to change targeted behaviors related to stress management, fitness and social engagement, which are big drivers of productivity and retention. For employees, Tenacity is a peer-to-peer coaching platform that gets them invested in each other's success. We use an MIT-invented method that channels humans' deep desire for peer approval into sustained personal motivation. And we focus this motivation on behaviors that contribute to self-improvement, higher productivity and lower turnover. Our mobile app and web platform make change easier by tracking progress, facilitating communication, and offering peer incentives."
"Testive","http://www.testive.com/",,"Active","Testive makes test prep suck less. Testive combines an adaptive online learning experience with a private coach to help every student stay on track. Testive powers solutions for some of the largest companies in test preparation."
"Testlio","http://testlio.com/",,"Active","We make sure it works"
"The Highway Girl","http://www.thehighwaygirl.com/",,"Failed","The Highway Girl helps travelers discover great music, venues and unique products. We bring together handmade goods that make your journey more comfortable."
"The Shared Web","http://useframe.com/",,"Acquired","A Better Way to Discover and Share the Web. Discover. There’s a lot of stuff on the web. We, like you, only want to see the best stuff, personalized for what you like. Share. Each day we all see so many interesting things on the intertubes. There should be a place to effortlessly blast out all the interesting things you’re seeing so others can check them out too! This is that place."
"The Tap Lab","http://thetaplab.com/",,"Active","Location-based mobile gaming"
"Thinkfuse","http://www.thinkfuse.com/",,"Acquired","Thinkfuse is an enterprise SaaS provider that integrates closely with email to streamline scheduled communications like status reports and project updates without changing the way people work. It helps helps teams collaborate while building intelligence about work done across an organization."
"ThinkNear","http://www.thinknear.com/",,"Acquired","ThinkNear helps you target mobile display ads to consumers at precise locations. With access to billions of mobile impressions, cutting-edge location technology, and robust reporting and optimization, we make sure that your message reaches customers ready to buy what you sell. ThinkNear helps advertisers unlock the value and improve performance up to 16 times the industry average by targeting ads based on where and what people are doing. Each consumer who sees one of our ads is in a place, at a time, and in a situation that signals that they are more interested in our advertisers than the typical consumer. With ThinkNear, advertisers can access billions of impressions targeted to within 100 meters of targeted points, from multiple inventory sources. We provide sophisticated targeting and optimization tools to localize and enhance campaign performance. And ThinkNear offers a real-time reporting dashboard so that advertisers can actually see on a map where people are seeing and clicking on ads."
"Threat Stack","https://threatstack.com/",,"Active","Threat Stack is a simple and affordable way for businesses who are concerned with security to quickly detect and effectively respond to computer compromises in an intuitive interface we provide for you in the cloud. We provide customers with a lightweight agent they can be rapidly deployed to their internal or cloud infrastructure that detects active intrusions and actively records attacker activity and other changes made to the system."
"TouchBase","http://www.touchbaseinc.com",,"Active","TouchBase is a new company that builds custom, branded apps for salespeople. Touchbase’s software allows marketers to upload customer facing content such as presentation slides, videos, and PDFs through a back-end content management system so that they can be viewed on the apps without Internet or data connection, while also providing customer engagement analytics. In addition, Touchbase allows its clients to integrate their apps with services like Salesforce and Docusign. PRODUCT / SERVICES - CATEGORIES Mobile Enterprise Solutions and Services Content Management Application Development – General Systems Integration CRM UNIQUE SELLING POINTS AND DIFFERENTIATORS TouchBase makes inter-team collaboration of sales and marketing a seamless process. TouchBase makes field sales most efficient and responsive. TouchBase provides a real-time feedback loop from field sales to marketing using a smart analytics engine."
"ToVieFor","http://toviefor.com/",,"Failed","At ToVieFor we sell the hottest handbags and accessories through a unique type of sale which allows a member to choose the price she wants to pay."
"TradingView","http://tradingview.com/",,"Active","TradingView is an online community for investors and people who want to learn about the markets. Financial analysis in easy infographics Learn from published ideas to maximize profit Publish ideas to build a name in the trading community Free HTML5 charts and quotes for any browser Free chart widget for your blog/site"
"Tred","http://www.tredsite.com/",,"Active","Sell your car for max value with no effort."
"TriggerMail","http://triggermail.io/",,"Active","TriggerMail is a service that allows marketing managers at e-commerce companies to send personalized triggered emails based on customer behavior, providing incremental revenue and improving customer engagement. TriggerMail directly integrates with e-commerce websites and automatically sends customers personalized and relevant email messages based on key signals, such as search terms, product browsing, and cart activities. We provide real-time analytics and allow marketing managers to freely edit email templates. Integration can be completed in a single day with only one line of code. Our goal is to provide e-commerce companies Amazon-like email capability out-of-the-box."
"TruantToday","http://truanttoday.com/",,"Failed","TruantToday brings students – and funding – back to classrooms by instantly sending out text and email messages to parents when students cut class."
"TrueAbility","http://trueability.com/",,"Active","TrueAbility™ is a cloud-based technical assessment tool. Today, recruiters and hiring managers rely on resume key words and written tests to qualify a job candidate. Resumes are often embellished, and written tests do not accurately capture a candidate’s TRUE ability, only their theoretical knowledge of the technology. TrueAbility has built a platform to solve this problem by validating a techs skills on a real server–allowing them to demonstrate their abilities in technologies relevant to the job they are applying for. Results can be used by companies to rank job applicants, reducing their cost per hire and accelerating the recruitment process."
"TrueFacet","http://www.truefacet.com/",,"Active","TrueFacet (www.truefacet.com) is the jewelry marketplace where you can shop and sell branded jewelry and watches with confidence. TrueFacet differentiates itself by offering buyers and sellers a trusted authentication process and best value guarantee. Created with the vision of making shopping for jewelry transparent, TrueFacet was founded in early 2014 with a focus on offering buyers and sellers value and quality through a multi-point authentication process to assess the integrity of each and every item and validate whether or not it is genuine. Backed by a team of certified experts with more than 50 years of combined authentication experience, TrueFacet is the most credible source for discovering jewelry at up to 70% off retail price."
"Tryum","http://tryum.com/",,"Active","Tryum is a relationship science company. We help retailers build personal relationships customers based on who they are and what they love"
"TutorialTab","http://tutorialtab.com/",,"Failed","TutorialTab lets companies make their website more learnable. Using their platform you can add hands-on, interactive tutorials to a website that can guide users."
"Tutum","http://tutum.co/",,"Active","Tutum lets developers, devops and organizations easily manage and run lightweight, portable and self-sufficient containers from any application, in the Cloud. Tutum offers the best capabilities and features of Infrastucture-as-a-Servicce and Platform-as-a-Service, but without many of the shortcomings or disadvantages of either one. With Tutum, applications easily achieve: - High availability - Load balancing - Auto-scaling - 0-downtime deployment - Code portability - Component reusability"
"TuvaLabs","http://www.tuvalabs.com/",,"Active","TuvaLabs makes math learning relevant and engaging for K-12 students. We take news stories of significant current events taking place around the world and transform them into interactive math learning units."
"TVBeat","http://iptvbeat.com/",,"Active","IpTvBeat provides Google Analytics for TV content creators, distributors and IPTV providers. Empowers broadcasters with the best online tool for analyzing real-time cross-platform audience data."
"Twigtale","http://www.twigtale.com/",,"Active","Twigtale is the only company to provide parents with personalized, high-quality, accessible expert advice for every major transition a young child undergoes."
"Tyffon","http://www.tyffon.com/",,"Active","Tyffon is a entertainment app development company and creator of ZombieBooth series with more than 25 million total downloads."
"UberSense","http://www.ubersense.com/",,"Acquired","UberSense creates mobile video solutions that helps coaches and athletes to video-record using mobile devices, analyze their body mechanics using video analysis tools, and seek feedback from not only their coach but also from an online community of peers around the world."
"UBI Interactive","http://www.ubi-interactive.com",,"Active","ubi interactive turns every surface into a 3D multitouch-screen"
"Urtak","http://urtak.com/",,"Failed","Urtak makes tools for collecting opinions and finding out what people think. Urtak is a web application that can be embedded around any and all online content. Urtak’s unique approach, with simple questions, immediate results, and user-generated questions improves engagement, which in turn leads to the creation of more data. The results are organized in useful resource permanently available for analysis on Urtak.com. Urtak technology is currently available in five languages"
"Using Miles","http://www.usingmiles.com/",,"Acquired","UsingMiles allows you to aggregate frequent flyer miles and hotel points from family members and keep track of all the various rewards programs. They help you keep track of when miles expire, or when there are special promotional programs for your miles."
"Uvize","http://uvize.com",,"Active","We teach academic skills to military veterans inbound to college and provide online academic advising for use during school."
"Vanilla Forums","http://www.vanillaforums.com/",,"Active","Vanilla provides a hosted community forum solution. Vanilla helps publishers turn their audience into an engaged community, grow traffic and increase revenue. We believe that your community should uniquely reflect your brand and culture, be welcoming and reward members for positive participation."
"VerbalizeIt","http://www.verbalizeit.com/",,"Active","VerbalizeIt is a technology platform that connects businesses in need of language translation and interpretation with a global community of 19,000 curated translators. The Company provides instant phone-based access to an interpreter and supports business internationalization by delivering website localization, written-text translation, video captioning and subtitling and live interpretation solutions."
"Verificient Technologies","http://verificientinc.com/",,"Active","In today’s world, institutions have a global, mobile userbase. But when it comes to sensitive matters like online testing, how can anyone really verify just who is behind a screen half the world away? Verificient Technologies has the first viable, affordable solution to this problem that can address these issues on a massive scale."
"VetCloud","http://vetcloud.co/",,"Active","VetCloud is practice management system for veterinary clinic that helps vets make sense of their data and use it in completely new ways. This leads to efficiency increase and new ways to interact with animal owners. VetCloud can also provide insights in the state of veterinary industry and animal health care, help in tracking possible outbreaks and ultimately change the way industry works."
